"","Name","year","Adm_Rate","Avg_Price_Pub","Avg_Price_Priv","Grad_Rate","Grad_White","Grad_Black","Grad_Asian","Grad_Hispanic","Grad_Aian","Grad_White_2010","Grad_Black_2010","Grad_Asian_2010","Grad_Hispanic_2010","Grad_Aian_2010","yeartreat","post"
"2078","Mills College",1998,NA,NA,NA,0.6204,0.5965,0.625,0.6923,0.6429,1,0.5965,0.625,0.6923,0.6429,1,NA,0
"2079","Mills College",1999,NA,NA,NA,0.6535,0.5857,0.8889,0.9,0.3333,1,0.5857,0.8889,0.9,0.3333,1,NA,0
"2080","Mills College",2000,NA,NA,NA,0.6777,0.6761,1,1,0.9231,NA,0.6761,1,1,0.9231,NA,NA,0
"2081","Mills College",2001,NA,NA,NA,0.6814,0.72,0.7273,0.75,0.4444,NA,0.72,0.7273,0.75,0.4444,NA,NA,0
"2082","Mills College",2002,0.739,NA,NA,0.5714,0.5455,0.8333,0.7273,0.4615,NA,0.5455,0.8333,0.7273,0.4615,NA,NA,0
"2083","Mills College",2003,0.733,NA,NA,0.6131,0.75,0.3636,0.8462,0.4,0,0.75,0.3636,0.8462,0.4,0,NA,0
"2084","Mills College",2004,0.7318,NA,NA,0.6228,0.6078,0.5385,0.7857,0.9286,0,0.6078,0.5385,0.7857,0.9286,0,NA,0
"2085","Mills College",2005,0.8294,NA,NA,0.6148,0.5918,0.4444,1,0.625,1,0.5918,0.4444,1,0.625,1,NA,0
"2086","Mills College",2006,0.7734,NA,NA,0.57,0.4891,0.5714,0.5625,0.7143,0.5,NA,NA,NA,NA,NA,NA,0
"2087","Mills College",2007,0.7449,NA,NA,0.6313,0.625,0.6842,0.5263,0.8077,NA,NA,NA,NA,NA,NA,NA,0
"2088","Mills College",2008,0.6439,NA,NA,0.6142,0.6026,0.4737,0.8333,0.587,0.5,NA,NA,NA,NA,NA,NA,0
"2089","Mills College",2009,0.548,NA,NA,0.7178,0.6329,0.6667,0.6538,0.8125,1,NA,NA,NA,NA,NA,NA,0
"2090","Mills College",2010,0.5675,NA,23493,0.6543,0.6176,0.5625,0.875,0.75,NA,NA,NA,NA,NA,NA,NA,0
"2091","Mills College",2011,0.573,NA,24260,0.665,0.7381,0.4545,0.76,0.6111,NA,NA,NA,NA,NA,NA,NA,0
"2092","Mills College",2012,0.5704,NA,24990,0.6905,0.6667,0.4444,0.8696,0.8846,0,NA,NA,NA,NA,NA,NA,0
"2093","Mills College",2013,0.6265,NA,27423,0.7356,0.7253,0.75,0.9032,0.76,NA,NA,NA,NA,NA,NA,NA,0
"2094","Mills College",2014,0.6798,NA,25539,0.5668,0.5361,0.5882,0.5769,0.5882,0.6667,NA,NA,NA,NA,NA,NA,0
"2095","Millsaps College",1997,NA,NA,NA,0.6952,0.6985,0.6316,0.75,NA,1,0.6985,0.6316,0.75,NA,1,NA,0
"2096","Millsaps College",1998,NA,NA,NA,0.6957,0.7034,0.6111,1,0.5,0,0.7034,0.6111,1,0.5,0,NA,0
"2097","Millsaps College",1999,NA,NA,NA,0.6853,0.6996,0.6538,0.7,0.1667,NA,0.6996,0.6538,0.7,0.1667,NA,NA,0
"2098","Millsaps College",2000,NA,NA,NA,0.7077,0.709,0.7857,0.75,NA,0,0.709,0.7857,0.75,NA,0,NA,0
"2099","Millsaps College",2001,NA,NA,NA,0.6541,0.6463,0.7188,0.7778,0.5,0.5,0.6463,0.7188,0.7778,0.5,0.5,NA,0
"2100","Millsaps College",2002,0.8561,NA,NA,0.6914,0.6996,0.5938,0.8571,0.5,0,0.6996,0.5938,0.8571,0.5,0,NA,0
"2101","Millsaps College",2003,0.8729,NA,NA,0.6773,0.6863,0.6087,0.75,0.75,0.5,0.6863,0.6087,0.75,0.75,0.5,NA,0
"2102","Millsaps College",2004,0.8421,NA,NA,0.6564,0.6835,0.6522,0.5556,0,0.3333,0.6835,0.6522,0.5556,0,0.3333,NA,0
"2103","Millsaps College",2005,0.851,NA,NA,0.6799,0.6986,0.619,0.3333,0.75,NA,0.6986,0.619,0.3333,0.75,NA,NA,0
"2104","Millsaps College",2006,0.8224,NA,NA,0.655,0.6683,0.6053,0.7143,0.3333,NA,NA,NA,NA,NA,NA,NA,0
"2105","Millsaps College",2007,0.9055,NA,NA,0.7156,0.7541,0.5,0.75,0.3333,NA,NA,NA,NA,NA,NA,NA,0
"2106","Millsaps College",2008,0.7725,NA,NA,0.6318,0.6478,0.4444,0.6667,0.6667,NA,NA,NA,NA,NA,NA,NA,0
"2107","Millsaps College",2009,0.7662,NA,NA,0.6429,0.6809,0.3415,0.8,1,0.3333,NA,NA,NA,NA,NA,NA,0
"2108","Millsaps College",2010,0.7359,NA,15220,0.6619,0.678,0.4872,0.75,0.75,1,NA,NA,NA,NA,NA,NA,0
"2109","Millsaps College",2011,0.7664,NA,14750,0.7156,0.7919,0.25,0.7,0.5455,1,NA,NA,NA,NA,NA,NA,0
"2110","Millsaps College",2012,0.6054,NA,17684,0.6652,0.6784,0.5357,0.8333,1,0.3333,NA,NA,NA,NA,NA,NA,0
"2111","Millsaps College",2013,0.5477,NA,21723,0.6381,0.6783,0.4359,1,0.2857,NA,NA,NA,NA,NA,NA,NA,0
"2112","Millsaps College",2014,0.4745,NA,23321,0.7151,0.7099,0.6667,0.8571,0.625,1,NA,NA,NA,NA,NA,NA,0
"2113","Morehouse College",1997,NA,NA,NA,0.5597,NA,0.5561,1,NA,NA,NA,0.5561,1,NA,NA,NA,0
"2114","Morehouse College",1998,NA,NA,NA,0.5561,NA,0.5502,1,NA,NA,NA,0.5502,1,NA,NA,NA,0
"2115","Morehouse College",1999,NA,NA,NA,0.5007,NA,0.4923,NA,0.6667,NA,NA,0.4923,NA,0.6667,NA,NA,0
"2116","Morehouse College",2000,NA,NA,NA,0.6094,NA,0.5978,1,1,NA,NA,0.5978,1,1,NA,NA,0
"2117","Morehouse College",2001,NA,NA,NA,0.5406,1,0.542,NA,0,NA,1,0.542,NA,0,NA,NA,0
"2118","Morehouse College",2002,0.7584,NA,NA,0.6045,NA,0.6072,NA,1,0,NA,0.6072,NA,1,0,NA,0
"2119","Morehouse College",2003,0.6416,NA,NA,0.6689,1,0.6748,NA,1,1,1,0.6748,NA,1,1,NA,0
"2120","Morehouse College",2004,0.7218,NA,NA,0.5973,0,0.5989,NA,1,0,0,0.5989,NA,1,0,NA,0
"2121","Morehouse College",2005,0.6746,NA,NA,0.567,NA,0.5633,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"2122","Morehouse College",2006,0.6663,NA,NA,0.5512,1,0.5439,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2123","Morehouse College",2007,0.5477,NA,NA,0.5505,0,0.5426,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"2124","Morehouse College",2008,0.5905,NA,NA,0.5383,NA,0.5393,NA,0.3333,0,NA,NA,NA,NA,NA,NA,0
"2125","Morehouse College",2009,0.7218,NA,NA,0.5286,0.25,0.5265,NA,0.75,NA,NA,NA,NA,NA,NA,NA,0
"2126","Morehouse College",2010,0.6765,NA,33200,0.5087,0.5,0.5067,0,0,NA,NA,NA,NA,NA,NA,NA,0
"2127","Morehouse College",2011,0.6383,NA,27969,0.5029,NA,0.503,0,0.5,NA,NA,NA,NA,NA,NA,NA,0
"2128","Morehouse College",2012,0.6244,NA,26390,0.5524,1,0.5556,0,0.5,NA,NA,NA,NA,NA,NA,NA,0
"2129","Morehouse College",2013,0.6645,NA,27534,0.5414,NA,0.5311,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"2130","Morehouse College",2014,0.6684,NA,30456,0.5424,NA,0.5504,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"2131","Mount Holyoke College",1997,NA,NA,NA,0.8071,0.8014,0.9091,0.68,0.8182,0.8571,0.8014,0.9091,0.68,0.8182,0.8571,2002,0
"2132","Mount Holyoke College",1998,NA,NA,NA,0.7876,0.7965,0.8235,0.7872,0.8065,0.75,0.7965,0.8235,0.7872,0.8065,0.75,2002,0
"2133","Mount Holyoke College",1999,NA,NA,NA,0.7833,0.7525,0.8182,0.8889,0.72,0.5,0.7525,0.8182,0.8889,0.72,0.5,2002,0
"2134","Mount Holyoke College",2000,NA,NA,NA,0.7993,0.8039,0.84,0.8333,0.6818,0.4,0.8039,0.84,0.8333,0.6818,0.4,2002,0
"2135","Mount Holyoke College",2001,NA,NA,NA,0.8343,0.8088,0.7222,0.88,1,1,0.8088,0.7222,0.88,1,1,2002,0
"2136","Mount Holyoke College",2002,0.4943,NA,NA,0.8143,0.7893,0.625,0.9318,0.7391,0.5,0.7893,0.625,0.9318,0.7391,0.5,2002,1
"2137","Mount Holyoke College",2003,0.517,NA,NA,0.8247,0.8349,0.75,0.7794,0.8214,0.8,0.8349,0.75,0.7794,0.8214,0.8,2002,1
"2138","Mount Holyoke College",2004,0.5192,NA,NA,0.8314,0.8046,1,0.8491,0.9474,0.6667,0.8046,1,0.8491,0.9474,0.6667,2002,1
"2139","Mount Holyoke College",2005,0.5642,NA,NA,0.8177,0.8027,0.8421,0.8361,0.6875,0.5,NA,NA,NA,NA,NA,2002,1
"2140","Mount Holyoke College",2006,0.5301,NA,NA,0.8488,0.8281,0.5714,0.8852,0.7931,NA,NA,NA,NA,NA,NA,2002,1
"2141","Mount Holyoke College",2007,0.5325,NA,NA,0.8141,0.7763,0.8889,0.8824,0.775,1,NA,NA,NA,NA,NA,2002,1
"2142","Mount Holyoke College",2008,0.5232,NA,NA,0.8187,0.8092,0.625,0.766,0.7586,1,NA,NA,NA,NA,NA,2002,1
"2143","Mount Holyoke College",2009,0.5261,NA,NA,0.8027,0.811,0.7619,0.7857,0.7742,NA,NA,NA,NA,NA,NA,2002,1
"2144","Mount Holyoke College",2010,0.5786,NA,27587,0.8518,0.8577,0.8065,0.7805,0.7442,NA,NA,NA,NA,NA,NA,2002,1
"2145","Mount Holyoke College",2011,0.5156,NA,24240,0.8386,0.8,0.8333,0.7941,0.7895,NA,NA,NA,NA,NA,NA,2002,1
"2146","Mount Holyoke College",2012,0.5149,NA,22263,0.8615,0.8629,0.7805,0.8889,0.8,NA,NA,NA,NA,NA,NA,2002,1
"2147","Mount Holyoke College",2013,0.4208,NA,25268,0.8266,0.8178,0.9355,0.7442,0.7568,NA,NA,NA,NA,NA,NA,2002,1
"2148","Mount Holyoke College",2014,0.4681,NA,28118,0.8297,0.8213,0.7241,0.8065,0.7838,1,NA,NA,NA,NA,NA,2002,1
"2149","Muhlenberg College",1997,NA,NA,NA,0.8214,0.8262,0.75,0.6471,0.8667,NA,0.8262,0.75,0.6471,0.8667,NA,1998,0
"2150","Muhlenberg College",1998,NA,NA,NA,0.7769,0.78,0.8333,0.7059,0.7,NA,0.78,0.8333,0.7059,0.7,NA,1998,1
"2151","Muhlenberg College",1999,NA,NA,NA,0.8163,0.8252,0.5714,0.9412,0.5455,NA,0.8252,0.5714,0.9412,0.5455,NA,1998,1
"2152","Muhlenberg College",2000,NA,NA,NA,0.8548,0.8711,0.8182,0.8889,0.6316,0,0.8711,0.8182,0.8889,0.6316,0,1998,1
"2153","Muhlenberg College",2001,NA,NA,NA,0.8584,0.8645,0.8182,0.6364,0.8571,0.5,0.8645,0.8182,0.6364,0.8571,0.5,1998,1
"2154","Muhlenberg College",2002,0.353,NA,NA,0.8345,0.8289,0.9167,0.9286,0.8333,1,0.8289,0.9167,0.9286,0.8333,1,1998,1
"2155","Muhlenberg College",2003,0.3516,NA,NA,0.8556,0.8647,0.7,0.75,0.8333,0,0.8647,0.7,0.75,0.8333,0,1998,1
"2156","Muhlenberg College",2004,0.424,NA,NA,0.8506,0.863,0.6923,0.75,0.75,0,0.863,0.6923,0.75,0.75,0,1998,1
"2157","Muhlenberg College",2005,0.4478,NA,NA,0.8623,0.8647,0.7778,0.8333,0.8889,1,0.8647,0.7778,0.8333,0.8889,1,1998,1
"2158","Muhlenberg College",2006,0.429,NA,NA,0.8559,0.8532,0.5714,1,0.9474,1,NA,NA,NA,NA,NA,1998,1
"2159","Muhlenberg College",2007,0.4378,NA,NA,0.8699,0.871,0.8889,0.8462,0.8261,1,NA,NA,NA,NA,NA,1998,1
"2160","Muhlenberg College",2008,0.3721,NA,NA,0.8584,0.8631,1,1,0.64,NA,NA,NA,NA,NA,NA,1998,1
"2161","Muhlenberg College",2009,0.3976,NA,NA,0.8576,0.8561,0.9231,0.9474,0.8095,NA,NA,NA,NA,NA,NA,1998,1
"2162","Muhlenberg College",2010,0.454,NA,26868,0.8542,0.8544,1,0.8571,0.7143,NA,NA,NA,NA,NA,NA,1998,1
"2163","Muhlenberg College",2011,0.4805,NA,27721,0.8325,0.8294,0.8235,0.9545,0.9524,0,NA,NA,NA,NA,NA,1998,1
"2164","Muhlenberg College",2012,0.4322,NA,28484,0.8647,0.8728,0.7619,0.8824,0.8636,1,NA,NA,NA,NA,NA,1998,1
"2165","Muhlenberg College",2013,0.4611,NA,28735,0.8193,0.8147,0.8889,0.7778,0.7857,NA,NA,NA,NA,NA,NA,1998,1
"2166","Muhlenberg College",2014,0.4616,NA,29528,0.8428,0.8391,0.7273,0.9048,0.8974,NA,NA,NA,NA,NA,NA,1998,1
"2167","New College of Florida",2003,0.6457,NA,NA,0.6313,0.6241,1,0.6,0.6667,NA,0.6241,1,0.6,0.6667,NA,NA,0
"2168","New College of Florida",2004,0.6071,NA,NA,0.5987,0.5781,0.25,0.75,0.8462,NA,0.5781,0.25,0.75,0.8462,NA,NA,0
"2169","New College of Florida",2005,0.5357,NA,NA,0.6825,0.702,0.6667,0.6667,0.5909,NA,NA,NA,NA,NA,NA,NA,0
"2170","New College of Florida",2006,0.5965,NA,NA,0.6789,0.6906,0.5,0.3333,0.7143,0.5,NA,NA,NA,NA,NA,NA,0
"2171","New College of Florida",2007,0.4911,NA,NA,0.6914,0.7063,0.3333,1,0.6667,0.5,NA,NA,NA,NA,NA,NA,0
"2172","New College of Florida",2008,0.5705,NA,NA,0.6584,0.6667,0.2,1,0.7,0,NA,NA,NA,NA,NA,NA,0
"2173","New College of Florida",2009,0.5774,NA,NA,0.6937,0.7,1,0.8,0.64,1,NA,NA,NA,NA,NA,NA,0
"2174","New College of Florida",2010,0.5267,8161,NA,0.7051,0.7219,0.6,0.75,0.5926,1,NA,NA,NA,NA,NA,NA,0
"2175","New College of Florida",2011,0.5311,7309,NA,0.6339,0.637,NA,1,0.5833,0,NA,NA,NA,NA,NA,NA,0
"2176","New College of Florida",2012,0.5621,9609,NA,0.6456,0.6782,0.5,0.5,0.5625,1,NA,NA,NA,NA,NA,NA,0
"2177","New College of Florida",2013,0.5957,10397,NA,0.6009,0.6013,0.625,0.6667,0.6585,NA,NA,NA,NA,NA,NA,NA,0
"2178","New College of Florida",2014,0.6061,10015,NA,0.6351,0.6188,0.6667,0.8571,0.7059,NA,NA,NA,NA,NA,NA,NA,0
"2179","New Jersey Institute of Technology",1997,NA,NA,NA,0.4674,0.4169,0.2933,0.6723,0.5169,0,0.4169,0.2933,0.6723,0.5169,0,NA,0
"2180","New Jersey Institute of Technology",1998,NA,NA,NA,0.4859,0.4674,0.3548,0.6493,0.2424,NA,0.4674,0.3548,0.6493,0.2424,NA,NA,0
"2181","New Jersey Institute of Technology",1999,NA,NA,NA,0.5293,0.5315,0.2807,0.7264,0.4912,NA,0.5315,0.2807,0.7264,0.4912,NA,NA,0
"2182","New Jersey Institute of Technology",2000,NA,NA,NA,0.5424,0.5326,0.4127,0.5948,0.4925,0.5,0.5326,0.4127,0.5948,0.4925,0.5,NA,0
"2183","New Jersey Institute of Technology",2001,NA,NA,NA,0.5445,0.4947,0.4118,0.6667,0.5205,0,0.4947,0.4118,0.6667,0.5205,0,NA,0
"2184","New Jersey Institute of Technology",2002,0.6542,NA,NA,0.5113,0.5118,0.3393,0.6037,0.4667,1,0.5118,0.3393,0.6037,0.4667,1,NA,0
"2185","New Jersey Institute of Technology",2003,0.6187,NA,NA,0.5547,0.5221,0.4333,0.6443,0.5714,1,0.5221,0.4333,0.6443,0.5714,1,NA,0
"2186","New Jersey Institute of Technology",2004,0.682,NA,NA,0.5518,0.5724,0.3667,0.6319,0.3662,NA,0.5724,0.3667,0.6319,0.3662,NA,NA,0
"2187","New Jersey Institute of Technology",2005,0.5788,NA,NA,0.549,0.5703,0.3667,0.6231,0.4205,1,0.5703,0.3667,0.6231,0.4205,1,NA,0
"2188","New Jersey Institute of Technology",2006,0.7147,NA,NA,0.5402,0.5424,0.3846,0.5903,0.4874,0,NA,NA,NA,NA,NA,NA,0
"2189","New Jersey Institute of Technology",2007,0.6863,NA,NA,0.5447,0.5525,0.3836,0.6713,0.4765,0.3333,NA,NA,NA,NA,NA,NA,0
"2190","New Jersey Institute of Technology",2008,0.6412,NA,NA,0.5767,0.5767,0.3333,0.6538,0.5581,0.5,NA,NA,NA,NA,NA,NA,0
"2191","New Jersey Institute of Technology",2009,0.6648,NA,NA,0.5854,0.6196,0.3906,0.6045,0.596,0.6667,NA,NA,NA,NA,NA,NA,0
"2192","New Jersey Institute of Technology",2010,0.4915,17762,NA,0.6051,0.6486,0.5181,0.6319,0.5215,0.5714,NA,NA,NA,NA,NA,NA,0
"2193","New Jersey Institute of Technology",2011,0.6711,15324,NA,0.6051,0.615,0.4308,0.6032,0.5435,0.1111,NA,NA,NA,NA,NA,NA,0
"2194","New Jersey Institute of Technology",2012,0.6851,15284,NA,0.6355,0.7151,0.4146,0.7245,0.521,1,NA,NA,NA,NA,NA,NA,0
"2195","New Jersey Institute of Technology",2013,0.6366,16350,NA,0.652,0.6803,0.5821,0.729,0.5309,NA,NA,NA,NA,NA,NA,NA,0
"2196","New Jersey Institute of Technology",2014,0.6547,17467,NA,0.6719,0.7118,0.5556,0.7434,0.5108,NA,NA,NA,NA,NA,NA,NA,0
"2197","New York University",1997,NA,NA,NA,0.7775,0.7555,0.6942,0.8333,0.6816,0.75,0.7555,0.6942,0.8333,0.6816,0.75,NA,0
"2198","New York University",1998,NA,NA,NA,0.7936,0.7679,0.7158,0.8354,0.6506,0.6667,0.7679,0.7158,0.8354,0.6506,0.6667,NA,0
"2199","New York University",1999,NA,NA,NA,0.8084,0.773,0.6903,0.854,0.72,0.6667,0.773,0.6903,0.854,0.72,0.6667,NA,0
"2200","New York University",2000,NA,NA,NA,0.8369,0.8254,0.7337,0.9127,0.7284,0.875,0.8254,0.7337,0.9127,0.7284,0.875,NA,0
"2201","New York University",2001,NA,NA,NA,0.8401,0.8415,0.7035,0.9013,0.7482,0.6364,0.8415,0.7035,0.9013,0.7482,0.6364,NA,0
"2202","New York University",2002,0.285,NA,NA,0.8501,0.8319,0.8137,0.8992,0.7792,0.8571,0.8319,0.8137,0.8992,0.7792,0.8571,NA,0
"2203","New York University",2003,0.3236,NA,NA,0.849,0.8463,0.793,0.9041,0.8005,1,0.8463,0.793,0.9041,0.8005,1,NA,0
"2204","New York University",2004,0.321,NA,NA,0.8577,0.857,0.7956,0.9037,0.7932,0.8182,0.857,0.7956,0.9037,0.7932,0.8182,NA,0
"2205","New York University",2005,0.3485,NA,NA,0.8599,0.8559,0.7669,0.9159,0.8263,0.5,0.8559,0.7669,0.9159,0.8263,0.5,NA,0
"2206","New York University",2006,0.3669,NA,NA,0.8672,0.8614,0.7885,0.913,0.8314,0.8182,NA,NA,NA,NA,NA,NA,0
"2207","New York University",2007,0.3623,NA,NA,0.8493,0.8466,0.7372,0.9074,0.8056,0.8462,NA,NA,NA,NA,NA,NA,0
"2208","New York University",2008,0.3668,NA,NA,0.8331,0.8258,0.7736,0.8887,0.7951,0.875,NA,NA,NA,NA,NA,NA,0
"2209","New York University",2009,0.3221,NA,NA,0.8301,0.8355,0.7387,0.8759,0.7809,0.9167,NA,NA,NA,NA,NA,NA,0
"2210","New York University",2010,0.378,NA,33443,0.8386,0.8307,0.752,0.8837,0.8005,0.8182,NA,NA,NA,NA,NA,NA,0
"2211","New York University",2011,0.381,NA,32671,0.8465,0.8314,0.8281,0.8781,0.8305,0.75,NA,NA,NA,NA,NA,NA,0
"2212","New York University",2012,0.327,NA,37180,0.8354,0.8335,0.7521,0.8637,0.8098,0.7333,NA,NA,NA,NA,NA,NA,0
"2213","New York University",2013,0.3504,NA,38578,0.8519,0.8533,0.8132,0.8755,0.8254,1,NA,NA,NA,NA,NA,NA,0
"2214","New York University",2014,0.3239,NA,37971,0.8493,0.8363,0.7993,0.8783,0.8281,0.4,NA,NA,NA,NA,NA,NA,0
"2215","Northeastern University",1997,NA,NA,NA,0.5644,0.5998,0.4207,0.61,0.4756,0.3333,0.5998,0.4207,0.61,0.4756,0.3333,NA,0
"2216","Northeastern University",1998,NA,NA,NA,0.6006,0.6262,0.5259,0.6599,0.5149,0.75,0.6262,0.5259,0.6599,0.5149,0.75,NA,0
"2217","Northeastern University",1999,NA,NA,NA,0.5987,0.609,0.4941,0.6145,0.4602,0.4,0.609,0.4941,0.6145,0.4602,0.4,NA,0
"2218","Northeastern University",2000,NA,NA,NA,0.6086,0.6222,0.5562,0.625,0.4783,0.2,0.6222,0.5562,0.625,0.4783,0.2,NA,0
"2219","Northeastern University",2001,NA,NA,NA,0.6456,0.6489,0.6628,0.7016,0.5985,0.75,0.6489,0.6628,0.7016,0.5985,0.75,NA,0
"2220","Northeastern University",2002,0.703,NA,NA,0.6642,0.6762,0.5614,0.6963,0.646,0.5833,0.6762,0.5614,0.6963,0.646,0.5833,NA,0
"2221","Northeastern University",2003,0.6279,NA,NA,0.6995,0.7256,0.6281,0.7222,0.5802,0.8,0.7256,0.6281,0.7222,0.5802,0.8,NA,0
"2222","Northeastern University",2004,0.6136,NA,NA,0.7525,0.7676,0.6845,0.788,0.6984,0.65,0.7676,0.6845,0.788,0.6984,0.65,NA,0
"2223","Northeastern University",2005,0.4174,NA,NA,0.7668,0.7831,0.6471,0.7949,0.6818,0.6,0.7831,0.6471,0.7949,0.6818,0.6,NA,0
"2224","Northeastern University",2006,0.4695,NA,NA,0.7682,0.7843,0.6954,0.8019,0.6871,0.7895,NA,NA,NA,NA,NA,NA,0
"2225","Northeastern University",2007,0.4481,NA,NA,0.7856,0.8117,0.623,0.7635,0.7152,1,NA,NA,NA,NA,NA,NA,0
"2226","Northeastern University",2008,0.3944,NA,NA,0.8256,0.8437,0.6964,0.8614,0.7702,0.4444,NA,NA,NA,NA,NA,NA,0
"2227","Northeastern University",2009,0.3513,NA,NA,0.8162,0.8288,0.7034,0.86,0.7635,1,NA,NA,NA,NA,NA,NA,0
"2228","Northeastern University",2010,0.4101,NA,33678,0.8443,0.858,0.8407,0.8537,0.8194,0.5714,NA,NA,NA,NA,NA,NA,0
"2229","Northeastern University",2011,0.3792,NA,32716,0.8617,0.8757,0.8119,0.8593,0.9125,0,NA,NA,NA,NA,NA,NA,0
"2230","Northeastern University",2012,0.3453,NA,32214,0.8713,0.8963,0.7864,0.9058,0.8563,1,NA,NA,NA,NA,NA,NA,0
"2231","Northeastern University",2013,0.3186,NA,32454,0.8812,0.8893,0.8525,0.9091,0.8925,0.6667,NA,NA,NA,NA,NA,NA,0
"2232","Northeastern University",2014,0.3231,NA,31503,0.8912,0.91,0.8132,0.9226,0.8941,NA,NA,NA,NA,NA,NA,NA,0
"2233","Northwestern University",1997,NA,NA,NA,0.9307,0.951,0.9351,0.9596,0.931,0.875,0.951,0.9351,0.9596,0.931,0.875,NA,0
"2234","Northwestern University",1998,NA,NA,NA,0.9312,0.9536,0.8968,0.9704,0.9143,1,0.9536,0.8968,0.9704,0.9143,1,NA,0
"2235","Northwestern University",1999,NA,NA,NA,0.921,0.9264,0.9018,0.9441,0.8936,1,0.9264,0.9018,0.9441,0.8936,1,NA,0
"2236","Northwestern University",2000,NA,NA,NA,0.9334,0.9401,0.8333,0.9534,0.9111,0,0.9401,0.8333,0.9534,0.9111,0,NA,0
"2237","Northwestern University",2001,NA,NA,NA,0.9275,0.9294,0.9009,0.9414,0.9221,1,0.9294,0.9009,0.9414,0.9221,1,NA,0
"2238","Northwestern University",2002,0.3278,NA,NA,0.9291,0.93,0.8416,0.9337,0.8977,1,0.93,0.8416,0.9337,0.8977,1,NA,0
"2239","Northwestern University",2003,0.3417,NA,NA,0.935,0.9283,0.9126,0.9916,0.9052,1,0.9283,0.9126,0.9916,0.9052,1,NA,0
"2240","Northwestern University",2004,0.3291,NA,NA,0.9516,0.9552,0.8667,0.9625,0.9615,0.5,0.9552,0.8667,0.9625,0.9615,0.5,NA,0
"2241","Northwestern University",2005,0.3326,NA,NA,0.9436,0.9448,0.9057,0.9585,0.9504,0.8,NA,NA,NA,NA,NA,NA,0
"2242","Northwestern University",2006,0.2995,NA,NA,0.936,0.9403,0.8852,0.9585,0.9206,NA,NA,NA,NA,NA,NA,NA,0
"2243","Northwestern University",2007,0.2973,NA,NA,0.9296,0.9337,0.8783,0.9516,0.9161,0.5,NA,NA,NA,NA,NA,NA,0
"2244","Northwestern University",2008,0.2956,NA,NA,0.9419,0.9344,0.9362,0.9718,0.9412,1,NA,NA,NA,NA,NA,NA,0
"2245","Northwestern University",2009,0.2678,NA,NA,0.9331,0.9417,0.9268,0.9408,0.8851,1,NA,NA,NA,NA,NA,NA,0
"2246","Northwestern University",2010,0.262,NA,29344,0.9276,0.9376,0.906,0.9358,0.8986,1,NA,NA,NA,NA,NA,NA,0
"2247","Northwestern University",2011,0.2715,NA,29332,0.9351,0.942,0.8966,0.949,0.9306,1,NA,NA,NA,NA,NA,NA,0
"2248","Northwestern University",2012,0.2313,NA,28146,0.9376,0.9482,0.8991,0.9493,0.9215,1,NA,NA,NA,NA,NA,NA,0
"2249","Northwestern University",2013,0.1803,NA,29337,0.9464,0.9587,0.9099,0.9497,0.9392,0.5,NA,NA,NA,NA,NA,NA,0
"2250","Northwestern University",2014,0.1532,NA,28544,0.9376,0.9521,0.8926,0.9426,0.8941,NA,NA,NA,NA,NA,NA,NA,0
"2251","Oberlin College",1997,NA,NA,NA,0.7745,0.7902,0.7872,0.7344,0.5667,0.2,0.7902,0.7872,0.7344,0.5667,0.2,NA,0
"2252","Oberlin College",1998,NA,NA,NA,0.8303,0.8428,0.8033,0.7925,0.75,0.5,0.8428,0.8033,0.7925,0.75,0.5,NA,0
"2253","Oberlin College",1999,NA,NA,NA,0.7906,0.7906,0.7818,0.7742,0.7391,0.6,0.7906,0.7818,0.7742,0.7391,0.6,NA,0
"2254","Oberlin College",2000,NA,NA,NA,0.825,0.8373,0.7551,0.7941,0.7273,0.8333,0.8373,0.7551,0.7941,0.7273,0.8333,NA,0
"2255","Oberlin College",2001,NA,NA,NA,0.8518,0.8619,0.807,0.8113,0.7391,0.7778,0.8619,0.807,0.8113,0.7391,0.7778,NA,0
"2256","Oberlin College",2002,0.3553,NA,NA,0.822,0.8222,0.7778,0.85,0.7586,0.75,0.8222,0.7778,0.85,0.7586,0.75,NA,0
"2257","Oberlin College",2003,0.333,NA,NA,0.8373,0.846,0.8235,0.7963,0.8571,0.5556,0.846,0.8235,0.7963,0.8571,0.5556,NA,0
"2258","Oberlin College",2004,0.3875,NA,NA,0.861,0.8903,0.7551,0.8358,0.7442,0.5714,0.8903,0.7551,0.8358,0.7442,0.5714,NA,0
"2259","Oberlin College",2005,0.3953,NA,NA,0.8721,0.8818,0.9189,0.8676,0.7714,0.5,0.8818,0.9189,0.8676,0.7714,0.5,NA,0
"2260","Oberlin College",2006,0.3393,NA,NA,0.8762,0.8813,0.8125,0.8824,0.8387,1,NA,NA,NA,NA,NA,NA,0
"2261","Oberlin College",2007,0.3389,NA,NA,0.8459,0.8521,0.8286,0.8222,0.7429,0,NA,NA,NA,NA,NA,NA,0
"2262","Oberlin College",2008,0.3127,NA,NA,0.8857,0.8895,0.8,0.85,0.8974,1,NA,NA,NA,NA,NA,NA,0
